"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"1",5.49943791808427
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"2",5.54639353667292
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"3",5.65116361934654
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"4",6.15217132799074
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"5",5.74147575601202
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"6",5.57083877009602
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"7",5.52429326349891
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"8",5.93972161539709
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"9",5.2404970901748
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"10",6.73949599026887
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"11",5.57594370526778
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"12",6.36086320197103
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"13",6.10310162667292
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"14",6.18702531882434
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"15",6.10396641167873
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"16",5.39645374259121
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"17",5.04287056191658
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"18",5.33503422339937
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"19",7.39502093827225
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"20",5.82030357471407
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"21",5.96968885645239
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"22",5.78768696815063
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"23",6.10109269711864
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"24",6.18782420380019
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"25",6.23475839540861
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"26",6.46273919963776
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"27",5.63754488992442
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"28",5.79122007133958
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"29",5.70531063538048
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"30",6.31149228054629
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"31",6.24975601207051
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"32",5.86866180110052
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"33",6.26780277480442
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"34",5.77815437644943
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"35",5.72306707574334
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"36",5.44810539583645
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"37",7.07451687986756
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"38",5.66086754032339
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"39",6.1087486747567
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"40",5.73445916635977
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"41",6.28031263342901
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"42",5.2637072403983
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"43",6.4305610422928
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"44",5.80944041604921
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"45",5.92656848111243
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"46",5.5281232447769
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"47",6.23475839540861
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"48",6.71901638329778
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"49",5.76941086740806
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"50",5.98111246491071
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"51",6.01066576126042
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"52",5.20669778849272
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"53",6.17849876336867
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"54",4.90479808862752
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"55",5.35736144035848
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"56",6.4981471131785
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"57",6.02265848652747
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"58",7.52212385445787
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"59",5.66653651071817
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"60",5.60498153470558
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"61",5.44563028807802
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"62",5.82023320126425
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"63",5.81953859255544
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"64",6.22923101377646
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"65",5.07540130166815
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"66",6.31071248049742
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"67",5.82030357471407
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"68",5.68731292060637
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"69",6.83679599457902
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"70",5.2637072403983
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"71",6.80998794405684
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"72",6.86086287647942
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"73",5.14596424573231
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"74",6.00019576022766
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"75",5.82140604873352
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"76",6.75162579779858
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"77",5.76701847875543
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"78",5.52949525086351
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"79",6.4158846006991
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"80",5.57886273260934
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"81",6.97266281339776
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"82",5.86237725494438
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"83",6.31149228054629
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"84",4.78765819634871
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"85",6.1289338525987
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"86",5.36158791376985
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"87",6.6197580182864
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"88",6.00239011785534
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"89",6.54888880598809
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"90",5.34882067489772
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"91",5.35574954327739
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"92",6.53937754585227
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"93",5.60657771423777
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"94",5.26654058440311
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"95",5.84031943455096
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"96",5.78040456022531
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"97",5.45817428015032
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"98",6.06698527813224
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"99",6.86600150486318
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"100",5.80655797947711
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"101",5.72616999033289
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"102",5.28719237991338
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"103",5.15214305465317
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"104",5.51158370703828
"bvre",2023-10-16,2023-10-16,"ensemble","Chla_ugL_mean","fableNNETAR","P1D","vera4cast",1.5,"105",6.62797811765848
