"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"1",13.8813012369551
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"2",7.30059291627379
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"3",6.92843477578716
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"4",11.1729668940285
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"5",10.9469443109684
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"6",9.78922089365369
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"7",10.9994690113904
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"8",10.7538606582271
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"9",11.3526577304912
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"10",9.19813880658735
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"11",8.83471504774516
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"12",8.25541040858267
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"13",9.39223176170817
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"14",10.7649287235842
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"15",11.0847589664408
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"16",10.4639220877891
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"17",10.0361600584681
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"18",8.40164171050742
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"19",12.3751963346189
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"20",12.8595075481634
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"21",12.2652828932014
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"22",8.91162332661282
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"23",10.0838352318233
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"24",9.53044859355304
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"25",11.742157856664
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"26",14.7720728818115
"bvre",2023-10-01,2023-10-01,"ensemble","Chla_ugL_mean","fableARIMA","P1D","vera4cast",1.5,"27",7.89628940812994
