"site_id","datetime","reference_datetime","family","variable","model_id","duration","project_id","depth_m","parameter","prediction"
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"1",9.24218543863838
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"2",9.32415886493258
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"3",8.07838368760401
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"4",8.10257814308839
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"5",8.01531371068328
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"6",9.66476932610802
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"7",10.1832048653131
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"8",9.24434517820849
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"9",7.65211582335292
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"10",7.22611227510507
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"11",9.03267816123838
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"12",8.72208685004346
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"13",7.75632924632438
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"14",9.41309163902689
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"15",9.16918129116332
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"16",11.0507640145817
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"17",9.69743351297899
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"18",11.2224213527156
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"19",8.95466690073762
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"20",10.8414294639667
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"21",9.65748636531384
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"22",9.02889773614226
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"23",10.5532929521924
"bvre",2023-10-11,2023-10-11,"ensemble","Chla_ugL","fableETS","P1D","vera4cast",1.5,"24",8.53991030317335
